chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.3626161217689514,0.0545838512480258,3126.9529648231774,3317.116336539523,5802.759098101265,0.0817778382120253,-338.9512023925781,106.07280731201172,-25.63189697265625,20.989994049072266,-25.29312896728516,3.03475308418274,-26.420703887939453,1.9073437452316284,-16.501630783081055,-4.928754806518555,-14.721778869628906,6.068389892578125,1.3811463117599487,-15.635139465332031,-5.765326023101807,2.3875527381896973,-7.72536563873291,3.3256373405456543,-8.130230903625488,-6.588341236114502,FAKE
0.3234807550907135,0.0477816462516784,3276.578904421975,3171.134843521354,6116.495253164557,0.0872169204905063,-322.8124084472656,90.4801254272461,-24.647432327270508,47.569602966308594,-5.248920917510986,21.476770401000977,-20.356733322143555,0.6144446134567261,-18.17230987548828,-7.531686305999756,-21.224193572998047,-11.09367847442627,-2.0414626598358154,-17.398571014404297,-8.272400856018066,4.334831237792969,-11.404404640197754,4.240458011627197,-4.249216079711914,-8.033589363098145,FAKE
0.5272336602210999,0.0008350835996679,3399.3243761456856,5091.996759448377,8205.597310126583,0.0523944323575949,-606.6451416015625,124.99756622314452,10.191370964050291,16.777746200561523,9.488967895507812,3.534160852432251,5.451355457305908,-1.163201093673706,8.184514045715332,-10.370107650756836,9.754981994628906,-2.4802839756011963,7.917924880981445,-2.443408966064453,6.706917762756348,-0.3559212684631347,-1.758326292037964,3.735839128494263,-5.056228160858154,1.4823830127716064,FAKE
0.5367880463600159,0.0225772410631179,3558.09971016032,4721.408662136983,8399.426424050633,0.0723521558544303,-464.1378479003906,79.89256286621094,18.946792602539062,16.74017333984375,-6.411212921142578,5.760191440582275,-7.706166744232178,1.3014882802963257,-3.7518274784088135,-0.4247589707374573,-6.684391975402832,2.48131799697876,2.810601234436035,-3.564838171005249,-2.848850727081299,1.727277159690857,-3.0239920616149902,-0.3513509035110473,-5.953868389129639,-5.161915302276611,FAKE
0.3434199690818786,0.0714829266071319,2848.1857771597583,2912.001866443405,4985.660601265823,0.0749419007120253,-285.8684387207031,112.86681365966795,-26.64678192138672,32.33832550048828,-9.87571620941162,7.741831302642822,-25.211641311645508,3.940422773361206,-18.73828125,-6.068059921264648,-23.67551040649414,-8.767339706420898,-3.692533493041992,-14.348358154296877,-4.67591667175293,0.6453751921653748,-11.641436576843262,1.9889239072799685,-5.003227710723877,-6.918507099151611,FAKE
0.3953636884689331,0.0041481126099824,2674.825662024232,4402.692089155523,6086.827531645569,0.0350820806962025,-565.6019287109375,135.01492309570312,16.105501174926758,20.597091674804688,7.976490020751953,13.468294143676758,0.9564496874809264,-1.890156626701355,2.8475000858306885,-8.618280410766602,0.9443680047988892,-8.401091575622559,5.300543785095215,-9.11701202392578,4.044125080108643,-2.62060284614563,-3.808896541595459,0.5465753674507141,-6.2611188888549805,-0.9444993138313292,FAKE
0.5439066886901855,0.0006771995685994,3733.5121389999913,5527.385222118408,9674.396756329112,0.0509666732594936,-632.9949340820312,118.79232788085938,20.517457962036133,12.751148223876951,7.556517124176025,5.343563079833984,9.96062183380127,1.8553768396377563,9.66262912750244,-7.288408756256103,12.631004333496094,-2.701935291290283,8.621099472045898,-0.3638337552547455,4.11895227432251,-3.651544094085693,-4.309693336486816,2.828326463699341,-5.061741828918457,2.514737129211426,FAKE
0.6635987758636475,0.0015700531657785,3962.094579581085,5484.262586639407,10057.604825949367,0.0596135779272151,-615.3548583984375,111.92030334472656,12.405165672302246,13.471161842346191,9.583309173583984,8.722908020019531,6.294155120849609,0.0696268901228904,7.080141544342041,-4.8851847648620605,11.672821998596191,0.8579895496368408,8.805055618286133,-1.6961729526519775,3.37945818901062,-0.7058574557304382,1.842265248298645,3.856720447540283,-5.348308086395264,0.0932258516550064,FAKE
0.3475103080272674,0.0832148119807243,2998.073053591659,3060.313690762513,5387.163765822785,0.0868769778481012,-245.9079742431641,113.71173858642578,-34.78313446044922,24.28045463562012,-20.74220466613769,11.432101249694824,-28.94432640075684,4.343808174133301,-20.663652420043945,-8.14533519744873,-19.54169273376465,-1.187126874923706,-2.296106338500977,-11.21831512451172,-11.881966590881348,-0.2501248717308044,-9.7990140914917,2.948482751846313,-8.852924346923828,-11.953014373779297,FAKE
0.5013995170593262,0.0141523815691471,2851.993749399238,4168.032161774792,6153.085443037975,0.0509604924841772,-490.6541748046875,123.61309814453124,4.223161697387695,4.435437202453613,7.87689733505249,14.405174255371094,-7.376474857330322,-1.9829468727111816,-9.162156105041504,-2.617862701416016,-0.9873450398445128,3.961620569229126,4.606237411499023,-4.879446506500244,-3.4701197147369385,-2.2745509147644043,0.2835419476032257,4.272333145141602,-6.153416156768799,-5.480766296386719,FAKE
0.6463164687156677,0.0006019661668688,3922.8954966835768,5432.587873237865,9748.81329113924,0.062351661392405,-622.3096923828125,111.93514251708984,6.879180431365967,15.11058521270752,13.179986953735352,10.01166534423828,7.156739711761475,-0.6336511969566345,8.696850776672363,-8.974139213562012,13.206544876098633,1.327836275100708,10.258440017700195,-2.396110773086548,4.716553211212158,-1.484527349472046,0.6714110374450684,5.123085498809815,-6.597872734069824,1.2996866703033447,FAKE
0.4759764969348907,0.0415190272033214,4062.3398539016657,3908.506593803601,7904.964398734177,0.1233806368670886,-374.8635559082031,73.56826782226562,-12.763535499572754,33.450984954833984,-23.66548156738281,2.2998366355896,-15.190258026123049,9.961854934692385,-13.180658340454102,-0.2946440577507019,-11.684099197387695,8.249524116516113,0.5442274212837219,-7.82401180267334,-4.332101345062256,1.498581051826477,-6.2585530281066895,4.517425060272217,-6.579609394073486,-8.009535789489746,FAKE
0.4182041585445404,0.0425335057079792,2798.582290178563,3500.777203873293,5619.560917721519,0.0599967859968354,-382.3125,104.00797271728516,0.4217187464237213,26.215272903442383,6.883720397949219,6.028918743133545,-18.585124969482425,-4.688908100128174,-12.464899063110352,-8.292398452758789,-15.219155311584473,-7.810417652130127,0.7868292927742004,-10.27535915374756,-1.0247697830200195,1.084846258163452,-4.622773170471191,7.002046585083008,-3.6135504245758057,-6.22644567489624,FAKE
0.5793927311897278,0.0007009606342762,3736.7777959164514,5458.217911331647,9630.636867088608,0.0548667424841772,-627.6844482421875,116.10617065429688,17.36745262145996,16.246963500976562,10.451485633850098,9.164987564086914,9.124883651733398,-1.8825160264968872,6.389934062957764,-7.818191051483154,11.842084884643556,-0.8327614665031433,10.693832397460938,-1.6129459142684937,5.433625221252441,-0.4161776304244995,1.3730396032333374,4.665744781494141,-5.290914058685303,2.4146742820739746,FAKE
0.6635652184486389,0.0005177706480026,4330.095104664543,6008.020540376619,12065.120648734175,0.0533462717563291,-659.4077758789062,106.01437377929688,24.14277076721192,16.289566040039062,12.700932502746582,6.772671699523926,12.68977165222168,0.4476147890090942,10.27786636352539,-6.61100959777832,11.022625923156738,-3.193904161453247,6.893838882446289,-0.9153293371200562,6.7497406005859375,2.4465394020080566,-0.1086058914661407,3.3358423709869385,-4.562222957611084,3.091281652450561,FAKE
0.4152113795280456,0.0242518205195665,2814.423336309611,4077.537544569431,6038.370253164557,0.0559731012658227,-487.0335388183594,103.04061889648438,33.839073181152344,10.725597381591797,-7.8405327796936035,9.65110683441162,-3.869825601577759,-2.353334188461304,-4.770612716674805,-5.563591480255127,-11.146876335144045,-8.052875518798828,-1.7194030284881592,-3.6687169075012207,-1.1327922344207764,1.225203514099121,-1.9121838808059688,4.5211567878723145,-0.9688006043434144,-3.5553855895996094,FAKE
0.5675752758979797,0.0005643329350277,4232.396142077925,5797.968454123604,10887.806566455696,0.0581610957278481,-646.9297485351562,103.7799301147461,21.08023452758789,22.49524307250977,11.534014701843262,5.404394149780273,11.016227722167969,2.99186372756958,7.81615686416626,-8.315688133239746,12.273828506469728,-4.096371650695801,7.362006664276123,0.0820712596178054,8.522951126098633,2.681983470916748,0.8093074560165405,4.702342510223389,-3.464363574981689,4.0309600830078125,FAKE
0.5809946656227112,0.0290151219815015,3412.1131336232074,4756.908991148418,8241.693037974683,0.0522151898734177,-490.6261901855469,91.90523529052734,18.55826187133789,12.701910018920898,-4.121739387512207,6.469408512115479,-4.927616596221924,9.10195541381836,-3.4283454418182373,-3.521859169006348,-7.460551738739014,0.7094807028770447,2.332748889923096,-0.6387600898742676,-2.20764422416687,-0.7347408533096313,-3.3050827980041504,-0.1099707409739494,-3.405243396759033,-4.930515289306641,FAKE
0.3127139508724212,0.0651524662971496,3511.3685456878966,3312.0565313540505,6902.442642405063,0.095282832278481,-258.658203125,86.2116928100586,-45.82773208618164,37.57167816162109,-6.970267295837402,34.312774658203125,-36.372337341308594,-2.102703332901001,-28.45331573486328,-8.425738334655762,-23.18747329711914,-14.084393501281738,-4.620569229125977,-17.436750411987305,-8.686281204223633,-0.9932247400283812,-7.467408180236816,6.994861602783203,-12.013124465942385,-11.209641456604004,FAKE
0.2784126698970794,0.0654900670051574,2495.518051685487,3128.381858579787,4647.201344936709,0.0518752472310126,-294.6121520996094,120.55435180664062,-24.547861099243164,4.766134738922119,-17.243927001953125,31.571189880371094,-26.102519989013672,-8.8909912109375,-19.215442657470703,-11.07238483428955,-26.16997528076172,-7.807846546173096,-1.6117706298828125,-12.84438705444336,-10.558998107910156,-3.195878505706787,-9.156015396118164,3.467318058013916,-8.264932632446289,-9.34885311126709,FAKE
0.3308405578136444,0.0178604181855916,2882.847817103413,4294.262454634279,6362.737341772152,0.0475425237341772,-493.4642028808594,103.9883041381836,10.348366737365724,8.420526504516602,12.782232284545898,22.35849380493164,-6.546901226043701,-5.964000701904297,-13.209203720092772,-4.439019203186035,-5.206594944000244,0.2300698459148407,3.87619948387146,-5.260864734649658,-8.501239776611328,-2.69030499458313,3.613239049911499,8.339597702026367,-2.385100841522217,-4.035844326019287,FAKE
0.2823122441768646,0.0648490339517593,2758.586470469437,3044.6790597967524,4871.439873417721,0.0584515921677215,-316.12078857421875,91.11669921875,-17.557456970214844,44.31662368774414,4.72169828414917,24.34768486022949,-23.74928474426269,-11.322925567626951,-9.859110832214355,-8.721905708312988,-25.631147384643555,-24.19863510131836,-4.977781295776367,-16.514253616333008,-8.416666984558105,-2.5096683502197266,-10.30817985534668,3.4064111709594727,-8.277775764465332,-8.365460395812988,FAKE
0.3570189774036407,0.039993405342102,3169.8858870642644,3250.968514842664,5862.836234177215,0.088366544699367,-326.0419921875,104.25133514404295,-27.134321212768555,40.90128707885742,-7.225735664367676,35.6685791015625,-34.92484664916992,-9.98647689819336,-21.481002807617188,-1.4329185485839844,-16.552474975585938,-13.34052562713623,-8.19419002532959,-11.648983001708984,-7.77855110168457,-1.6409612894058228,-3.746808290481568,1.908162236213684,-15.123064041137695,-6.126140594482422,FAKE
0.3209683299064636,0.0479890815913677,2475.2923086898645,3108.70733684402,4549.050632911392,0.0505834651898734,-339.7259826660156,123.8909683227539,-24.23053359985352,7.80948543548584,4.456504821777344,14.45931339263916,-27.01706886291504,-0.3881211280822754,-16.61808204650879,-4.803217887878418,-16.110872268676758,-11.936505317687988,0.5222569108009338,-13.103988647460938,-6.685502052307129,-2.6627907752990723,-6.971798896789551,5.845117092132568,-4.443113327026367,-5.6345319747924805,FAKE
0.484402060508728,0.0007686835015192,3756.986655873633,5242.110948129074,9227.15585443038,0.0605839596518987,-612.5319213867188,114.08268737792967,5.605058193206787,17.191890716552734,13.932958602905272,14.033469200134276,7.2328667640686035,-4.2859954833984375,5.746222019195557,-9.832079887390137,9.732956886291504,-3.629695177078247,10.016265869140623,-3.608389616012573,5.982517719268799,0.9985135197639464,2.3162732124328613,6.13700008392334,-4.455913066864014,4.824272632598877,FAKE
0.6530671715736389,0.000542870722711,4173.544158411924,5663.573502165857,10521.90466772152,0.0654667721518987,-636.3553466796875,106.9365692138672,12.409113883972168,16.56644630432129,12.33938217163086,10.544255256652832,10.343462944030762,-0.5469183325767517,7.074027061462402,-10.941608428955078,11.361700057983398,0.5248522758483887,10.871308326721191,-2.314181566238404,4.769237041473389,0.6673303842544556,2.3782708644866943,6.274081707000732,-6.058391094207764,1.649808049201965,FAKE
0.2987920641899109,0.1093411371111869,2491.795099056133,3205.6405878872006,5200.257120253164,0.0471407733386076,-269.4503173828125,114.41160583496094,-24.34545135498047,17.61664390563965,-18.33283805847168,15.353134155273438,-31.747005462646484,-7.432241916656494,-11.937405586242676,3.759540319442749,-27.53246116638184,-14.18805980682373,1.6510913372039795,-15.305350303649902,-3.247179746627808,1.064738154411316,-10.178399085998535,2.772046566009521,-6.1555585861206055,-11.789874076843262,FAKE
0.4257501661777496,0.0158997252583503,4165.606078191557,4200.131062081125,8288.419699367088,0.1165817840189873,-464.55859375,76.23265838623047,-5.898805141448975,32.26725006103516,-4.485391139984131,16.298372268676758,-6.247537136077881,6.643360614776611,-12.326315879821776,-2.4183509349823,-2.7857375144958496,2.7859079837799072,-1.649666666984558,-1.1077531576156616,-3.2340073585510254,-1.3051807880401611,-0.2930259704589844,8.61052417755127,-3.21216893196106,-3.885608911514282,FAKE
0.4050016105175018,0.0431081019341945,3618.222462550876,4137.041485734562,7834.256329113924,0.0850103837025316,-384.036376953125,82.99153900146484,-5.449447154998779,28.630033493041992,-4.352663040161133,19.323335647583008,-18.62977600097656,1.006635069847107,-15.881973266601562,-6.233041763305664,-11.26038646697998,-1.5591431856155396,2.6320605278015137,-7.6542510986328125,-7.36622953414917,-0.7277556657791138,-5.065242290496826,3.361703634262085,-5.069918632507324,-5.443897724151611,FAKE
0.3190761804580688,0.0588584616780281,2598.182475865337,3018.610070015111,5014.339398734177,0.0547863924050632,-313.0565795898437,123.09725189208984,-19.973249435424805,31.446128845214844,-9.322572708129885,12.9480619430542,-26.09123420715332,-1.249566912651062,-14.164254188537598,-7.1920342445373535,-22.28887176513672,-12.33091926574707,-3.3950002193450928,-18.7419548034668,-10.710463523864746,1.948899507522583,-9.296050071716309,2.888909101486206,-6.3394455909729,-8.8648042678833,FAKE
0.3736323416233063,0.0165536422282457,4365.739845004325,4035.192176439768,8587.569224683544,0.1218663469145569,-448.4923400878906,57.75331878662109,-10.491597175598145,53.69995880126953,2.7571074962615967,15.54472541809082,-5.012256622314453,7.852553844451904,-13.592390060424805,-4.688392162322998,-7.026535511016846,-5.85561466217041,-2.8701112270355225,-5.93304967880249,-3.572039604187012,1.5891282558441162,-2.798992395401001,7.589755058288574,-0.8437373638153076,-1.1993064880371094,FAKE
0.6216663718223572,0.0005945651791989,4040.8988840604407,5556.264146667812,10132.51582278481,0.0611896756329113,-630.19189453125,107.91683197021484,12.73023509979248,21.062318801879883,13.616843223571776,9.853083610534668,9.232376098632812,-0.2466764748096466,7.15209436416626,-10.252416610717772,11.75186824798584,-0.7290340662002563,10.037175178527832,-2.092141628265381,5.211595058441162,-0.4907594621181488,0.6354246735572815,4.49793004989624,-6.713884353637695,1.850856184959412,FAKE
0.4671784341335296,0.0362044163048267,3195.875695030228,4540.325192400168,7634.246439873417,0.0460776799841772,-442.1248168945313,84.71725463867188,15.168671607971191,14.226041793823242,0.5638856291770935,12.4747896194458,-11.41413116455078,1.811257481575012,-5.82802677154541,-5.951796531677246,-10.525068283081056,-6.496525764465332,-0.379870057106018,-3.9297611713409424,-3.026442050933838,-1.7571262121200562,-3.4692699909210205,2.096749782562256,-3.892000913619995,-7.6203999519348145,FAKE
0.3333634436130523,0.0658250302076339,2876.404211912074,3141.1715077672966,5035.106803797468,0.0779272151898734,-290.3135986328125,115.2302474975586,-17.075767517089844,10.59001636505127,-23.1147403717041,4.084368705749512,-24.131797790527344,5.39069938659668,-15.099725723266602,-14.402413368225098,-22.4890193939209,-2.7928686141967773,0.7855758666992188,-14.067532539367676,-8.43476390838623,1.1638916730880735,-7.649016857147217,1.8911792039871216,-8.047503471374512,-11.05108642578125,FAKE
0.5617049932479858,0.0012227924307808,3977.785013338597,4817.3014138821145,8797.962816455696,0.0890278876582278,-567.9174194335938,108.42345428466795,-7.101748466491699,23.007858276367188,-3.876111268997192,1.699678659439087,4.388706684112549,6.566372394561768,4.2595319747924805,-17.174768447875977,7.202639102935791,5.1155924797058105,13.015680313110352,-6.289470672607422,3.176748991012573,-1.9997987747192385,-0.1282505989074707,10.15713882446289,-0.2308855652809143,3.463614225387573,FAKE
0.3661233782768249,0.0578455328941345,2469.1748185051983,3610.64330403508,5042.029272151899,0.0417634988132911,-381.3767395019531,102.8252410888672,2.918306827545166,18.305238723754883,8.399283409118652,16.36366844177246,-23.70266914367676,-8.04651927947998,-11.445124626159668,-3.748875141143799,-16.097352981567383,-11.555113792419434,0.0923063158988952,-9.678068161010742,-5.221330165863037,0.3400901854038238,-6.738134384155273,0.996145248413086,-1.9286624193191528,-6.21615743637085,FAKE
0.4136018455028534,0.0342183597385883,3992.4889516555454,3427.474879753472,7372.923259493671,0.1325714497626582,-320.7718811035156,79.06855010986328,-31.042341232299805,51.3247299194336,-6.193538188934326,29.36938095092773,-20.14315795898437,0.5898507237434387,-27.14522361755371,-5.580317974090576,-15.156150817871094,-6.595568656921387,-6.962127208709717,-12.544946670532228,-8.725343704223633,1.089922308921814,-4.56483268737793,5.415424346923828,-8.770739555358887,-7.07416296005249,FAKE
0.534313976764679,0.0183774325996637,3276.618369151883,4366.417770951794,7228.787579113924,0.0702012460443037,-469.75439453125,98.77947235107422,10.522947311401367,5.396342754364014,-3.604417562484741,15.04074478149414,-1.09237539768219,2.0927178859710693,-8.63338851928711,-5.685397148132324,-4.46825647354126,8.096786499023438,7.386286735534668,-2.831488609313965,-5.312477111816406,-1.436809778213501,0.4621694684028625,6.519360542297363,0.6407007575035095,-2.423321008682251,FAKE
0.5705319046974182,0.0164410378783941,3797.872882554171,5227.170807288989,9762.410996835442,0.0590078619462025,-508.6198120117188,61.76833724975586,25.161903381347656,20.92817497253418,6.543264865875244,13.573543548583984,-5.410416603088379,-3.778435707092285,-2.948303937911988,-0.6505523920059204,-0.8297213912010193,0.8778051137924194,3.6773626804351807,-1.4661948680877686,0.9224184155464172,2.5171239376068115,-1.702193021774292,-1.1918054819107056,-1.4717775583267212,-0.3633590340614319,FAKE
0.3736712634563446,0.0783522874116897,4439.757714387104,3311.8358333118367,7508.40585443038,0.1615901898734177,-248.2757873535156,69.23780822753906,-30.910524368286133,34.04292297363281,-24.60653114318848,28.90736961364746,-21.414766311645508,-2.085805654525757,-29.992679595947266,-5.806458473205566,-20.16409683227539,-6.564411640167236,-2.7945120334625244,-14.66014575958252,-6.664078712463379,2.097467422485352,-4.392092704772949,8.25252914428711,-9.770586967468262,-9.82703971862793,FAKE
0.3871164619922638,0.0774088054895401,3775.227553358614,3139.1879059018315,6453.223892405063,0.1288320806962025,-276.2806091308594,83.21685028076172,-37.14239883422852,24.513032913208008,-18.55127716064453,16.75523567199707,-20.7860164642334,-7.223984241485596,-21.546186447143555,-4.965138912200928,-9.193581581115724,-0.036682441830635,3.021421194076538,-11.845276832580566,-4.13987398147583,1.7328699827194214,-4.790802955627441,2.883320569992065,-5.548694133758545,-7.965552806854248,FAKE
0.4836790859699249,0.0215165335685014,3875.669732665151,4266.172534837287,7734.375,0.1022238429588607,-464.9272766113281,67.19450378417969,-2.0235085487365723,18.00950050354004,3.25028657913208,13.482165336608888,-4.446985244750977,-0.0434958077967166,-13.42378044128418,-8.93532657623291,-3.5176517963409424,7.937021732330322,4.785778999328613,-2.725457191467285,-1.6526728868484497,2.118645429611206,3.10007381439209,7.973419666290283,-0.5162696242332458,-3.405285120010376,FAKE
0.3798674941062927,0.0712848454713821,2956.5858666328154,3084.0714220584987,5223.744066455696,0.0896026997626582,-268.4734802246094,115.2741928100586,-16.727235794067383,12.336005210876465,-23.25716209411621,16.782217025756836,-16.245317459106445,0.1374157220125198,-15.381125450134276,-11.00868320465088,-22.6430721282959,-3.429285287857056,-0.095335379242897,-11.321526527404783,-8.546761512756348,-2.13826584815979,-10.81748390197754,5.171523571014404,-3.1458237171173096,-9.004876136779785,FAKE
0.5891276001930237,0.0008688258822076,3666.39646514117,5189.223791884092,9200.207674050633,0.057604825949367,-602.2373046875,119.56610870361328,17.562732696533203,20.528074264526367,-1.08126962184906,3.2263505458831787,5.282811641693115,0.0167277548462152,4.209642887115479,-12.266998291015623,8.846866607666016,-0.7113971710205078,9.927488327026367,-1.213809370994568,7.220005512237549,-1.2004834413528442,-0.3234700262546539,6.05267858505249,-3.213040590286255,3.836968898773194,FAKE
0.5902795195579529,0.0111367776989936,3793.205964316483,5484.977080080117,10595.579509493671,0.0528641712816455,-559.4332275390625,78.68244171142578,29.53017234802246,16.210708618164062,2.112411975860596,7.028139591217041,-0.1924242377281189,2.462690830230713,-2.8402867317199707,-1.6652178764343262,-1.8692716360092163,3.507176160812378,4.606245040893555,1.4982011318206787,0.9503419399261476,1.348754644393921,-0.3321257829666137,-0.3921485543251037,-3.155189752578736,-1.8901454210281368,FAKE
0.3171373307704925,0.0766969099640846,2925.8972042909336,3114.1637880744915,5562.945015822785,0.0719009592563291,-265.42236328125,109.77521514892578,-29.329809188842773,28.371213912963867,-13.20695686340332,16.71099281311035,-33.3961181640625,-1.458587408065796,-20.76557159423828,-9.361974716186523,-23.6337890625,-8.202475547790527,0.73497074842453,-16.09663200378418,-5.9733734130859375,-0.7867806553840637,-9.066007614135742,2.391761541366577,-7.233531951904297,-10.52346420288086,FAKE
0.529720664024353,0.0114496489986777,2879.602606211041,4278.371834024494,6272.498022151899,0.0500519185126582,-512.3311767578125,131.0295867919922,7.10377311706543,6.230922698974609,1.986515641212464,6.665651798248291,-5.558686256408691,0.6646444797515869,-6.0209736824035645,-5.07054328918457,-1.9274996519088743,7.721095561981201,7.373240947723389,-1.100155472755432,-2.576955795288086,-0.3302493691444397,0.0983490720391273,2.5810205936431885,-4.628870964050293,-3.161668539047241,FAKE
0.4082954525947571,0.0316905751824379,3242.6890999033244,3836.165296018475,6715.288765822785,0.078749258306962,-403.8145446777344,99.7049560546875,-11.897530555725098,21.930871963500977,-3.2020184993743896,19.890384674072266,-19.43533134460449,-2.054110527038574,-16.410316467285156,-5.280345439910889,-10.581802368164062,-0.2123528718948364,3.878899574279785,-9.836824417114258,-8.75285816192627,0.0335969813168048,-2.501112461090088,2.9239628314971924,-9.043278694152832,-7.143302917480469,FAKE
0.5747350454330444,0.0006922080065123,3925.4816300644434,5288.680667665064,9580.943433544304,0.068007070806962,-610.6028442382812,110.38179779052734,8.831422805786133,25.30087280273437,6.631621360778809,4.3061699867248535,7.743529319763184,1.7433925867080688,7.106597423553467,-9.712465286254885,10.296384811401367,-3.463634967803955,11.812646865844728,-3.1307027339935303,4.841125011444092,-1.712584137916565,2.184071779251098,8.372696876525879,-6.067395687103272,0.5355988144874573,FAKE
0.7011610865592957,0.0005175320548005,4477.100132538627,5741.7069334036905,10982.24881329114,0.0673457278481012,-641.9392700195312,96.65711975097656,13.92338752746582,25.61225891113281,10.997779846191406,5.773684024810791,11.273022651672363,6.052611351013184,9.023812294006348,-9.306333541870115,12.991741180419922,-3.343388795852661,8.237920761108398,-0.6257953643798828,8.07546329498291,0.187421515583992,-1.2597616910934448,4.50556755065918,-6.059127330780029,2.511217832565308,FAKE
0.4536054730415344,0.0566306300461292,3318.624820098461,3978.486810468439,7062.895569620253,0.0646014636075949,-367.6265258789063,80.35831451416016,-11.584840774536133,15.79897689819336,-7.656498908996582,14.726655006408691,-11.62889575958252,-6.786640644073486,-7.490598201751709,-4.384613990783691,-14.119366645812988,-6.4956488609313965,-0.3190331757068634,-7.125022411346436,-1.10145103931427,1.6451393365859983,-8.420183181762695,0.6598509550094604,-4.707294940948486,-5.837782382965088,FAKE
0.3262381553649902,0.0641892626881599,3386.3328459994364,3320.143018464522,6431.467563291139,0.0911293512658227,-287.9345703125,93.47089385986328,-29.131149291992188,31.666173934936523,-12.473182678222656,22.075708389282227,-30.768177032470703,-1.5294166803359983,-22.579879760742188,-5.944100856781006,-11.870141983032228,-8.730184555053711,-0.1481515616178512,-11.321924209594728,-6.2269697189331055,0.9976191520690918,-7.948763847351074,1.3847804069519043,-9.63386058807373,-12.912294387817385,FAKE
0.2973222434520721,0.0757278278470039,1782.6106547937125,2701.655930683889,3013.251582278481,0.0347544996044303,-310.0761108398437,151.7061309814453,-5.417198657989502,-8.734262466430664,-29.328235626220703,1.35988450050354,-23.80096244812012,-12.991342544555664,-10.61013126373291,1.2966338396072388,-22.39165496826172,-10.525839805603027,0.0648704394698143,-8.931378364562988,-3.816643714904785,-0.1016261279582977,-10.78809642791748,-2.7992186546325684,-9.319211959838867,-10.123739242553713,FAKE
0.3943863809108734,0.0444592088460922,2214.4615428781967,3503.104050278799,4329.509493670887,0.0376100178006329,-400.0628051757813,118.9266586303711,12.848000526428224,0.9120243787765504,-10.918651580810549,12.70229721069336,-3.5480005741119385,-7.64475154876709,-9.777235984802246,-7.013756275177002,-13.240171432495115,-3.702054500579834,2.0607292652130127,-7.871695518493652,-2.485241174697876,0.3793760538101196,-2.2395548820495605,4.2653326988220215,-3.3505871295928955,-5.843146324157715,FAKE
0.5855230093002319,0.0005924074794165,3952.3756632653913,5631.400534024756,10201.740506329112,0.0563006823575949,-637.3107299804688,113.50637817382812,20.95944595336914,16.458351135253906,8.728776931762695,5.420964241027832,7.936323165893555,-2.580589771270752,4.527243614196777,-11.840432167053224,11.171762466430664,0.715853750705719,12.094191551208496,1.2885311841964722,7.340114116668701,1.0680277347564695,0.6012104153633118,4.7774200439453125,-4.3981523513793945,2.651041030883789,FAKE
0.5591731071472168,0.0154313603416085,3665.907815945203,5006.903782005687,9422.962816455696,0.0502187994462025,-535.4714965820312,93.0914535522461,18.817344665527344,18.899917602539062,5.4558539390563965,10.671579360961914,-4.828665256500244,5.054737567901611,-1.2419135570526123,-0.7445247769355774,-3.9787111282348633,-3.235285520553589,-1.5885637998580933,-0.0347653627395629,-0.2815132737159729,-0.4474484920501709,-3.804517984390259,2.0098862648010254,-2.161062002182007,-5.337180137634277,FAKE
0.3101423680782318,0.064460352063179,2506.14592039884,3212.0522308794325,4834.355221518988,0.0459355221518987,-296.2846069335937,124.38077545166016,-17.807331085205078,1.5416895151138306,-8.673068046569824,22.785051345825195,-25.809131622314453,-12.876629829406738,-25.606386184692383,-12.97762680053711,-19.27023124694824,-2.949692964553833,-0.2247961014509201,-17.342178344726562,-5.490784645080566,4.135138988494873,-7.01109504699707,1.046581745147705,-12.004319190979004,-9.04830551147461,FAKE
0.4583975970745086,0.0276659596711397,3561.2919117930005,4053.280870117733,7208.020174050633,0.0879524327531645,-414.683349609375,98.80990600585938,-12.096841812133787,17.3079891204834,-5.081651210784912,18.574817657470703,-20.56180191040039,-0.5598441958427429,-16.94344711303711,-4.146652221679688,-6.140134334564209,3.396090745925904,0.6542017459869385,-5.835841655731201,-6.130515575408936,-0.5140916705131531,-2.597076416015625,1.966953158378601,-6.525062084197998,-5.511370658874512,FAKE
0.4178234934806824,0.0318533033132553,3299.920151698273,3792.6512696286286,6691.801819620253,0.0751026008702531,-412.780029296875,95.6788101196289,-15.343652725219728,30.26506805419922,13.496307373046877,17.290830612182617,-19.3764877319336,-2.091254234313965,-9.106593132019045,-7.209911346435547,-13.686338424682615,-7.296261787414551,-4.51270055770874,-11.001465797424316,-4.619885921478272,1.4087717533111572,-5.097985744476318,5.982576370239258,-1.1955256462097168,-3.979692697525024,FAKE
